customer_id,first_name,last_name,date_of_birth,email,phone_number,creation_date,life_event
5b0fb27d-b916-4392-b0b7-0be373416d6d,Isaiah,Walker,2002-05-21,cherylthomas@example.com,206.323.3736x577,2020-09-08,New Child
c56acd31-7a17-4451-a90d-18478cf92ce3,Jon,Krause,1966-10-09,abailey@example.org,+1-570-369-8515x2952,2020-01-26,Inheritance
22e3169a-cbf1-4f85-97b0-67cc40875966,Colleen,Vaughan,1977-06-22,mlynch@example.org,377-788-6636x23358,2022-10-24,Marriage
86c6075a-534c-4429-af03-ca1a613b18ab,Mary,Stephenson,1941-12-15,justin23@example.net,(638)366-9663,2022-12-03,Medical Event
6b23fe67-b058-4fe4-9904-5c58f81e8416,Christopher,Monroe,1937-02-11,vincent03@example.net,001-425-370-8419x3332,2021-05-23,New Child
e420766a-3228-481b-aedc-98fb1c690df5,Angelica,Fleming,1997-01-26,john29@example.net,482.436.9436,2024-07-26,New Job
63cf7d4f-38fc-4a94-83c1-cc8d502e7608,Christopher,Hurst,1940-12-12,frederickgarrett@example.net,+1-359-386-0295x07970,2022-04-08,Career Change
d0ba2006-1d76-41c0-9377-197709133664,Brandon,Watson,1948-03-13,randymorales@example.com,591-323-5298,2023-07-01,Divorce
48ec0226-bd0d-4751-9790-26328303d1e6,Matthew,Wood,1973-12-29,holtmichael@example.com,001-756-373-9177x0134,2024-11-25,Inheritance
fd1903e1-207c-404d-853c-28e1d5083b7a,Stephanie,Melton,1951-06-26,dmedina@example.com,600.318.3642x848,2024-06-11,Empty Nest
b2211912-8b9c-44d1-8acd-52cae121732b,Erika,Lee,1967-11-28,schwartzandrew@example.com,001-357-257-9362,2022-03-09,Medical Event
f19b4e6d-a2b4-44d3-97ab-09deb48fe398,Mary,Thompson,1995-05-09,irice@example.org,(662)352-7846x8727,2024-12-28,New Child
cb5b045d-22b7-40c7-bf4a-89b36f3608d7,Julie,Walker,2001-05-21,millerchristina@example.net,5969432081,2021-04-30,Relocation
baf9e2b4-8118-4099-a091-5e082c37222a,Mary,Phelps,1965-04-06,nancy72@example.net,+1-259-577-2019x70392,2021-12-23,Empty Nest
bf2d3a39-1a9f-4878-9798-9221d53949f7,Michael,Smith,1971-08-11,brownsusan@example.com,001-544-723-5306x79918,2021-06-08,Medical Event
75111b93-67e0-4310-8578-75d9f990b789,Lonnie,Sims,1965-01-14,jenniferlopez@example.net,001-614-369-5686,2022-09-10,
fba408c3-fd6f-4dbd-bf00-01e9226d0edc,Barry,Rodriguez,1987-09-25,kpatel@example.com,+1-720-848-0524,2021-12-18,Graduation
c1e0726d-6cf8-435c-ad26-29833b4797ea,Teresa,Blair,1979-05-28,shawnmoreno@example.net,222.529.1207x5913,2023-03-30,Graduation
9dc286db-a13a-4375-a9f1-f2f2c532f913,Margaret,Wells,1998-05-21,jasonwoods@example.org,816.738.6234x85019,2022-02-26,Medical Event
f741a9ec-50e7-4dc9-ad00-adabd4850304,Yvonne,Cox,1971-09-21,vnavarro@example.net,9066868677,2024-05-02,New Child
c7a89118-34e8-4ae5-b513-2e9e8b06d62d,Jimmy,Chen,1974-11-07,ramirezroberto@example.org,(988)367-6416,2021-06-12,
1da95da8-11be-40cd-b6f5-9aec75201ad5,Stephanie,Wilson,2000-10-23,bsmith@example.com,001-477-482-3610x631,2024-09-17,Inheritance
97b615d8-c387-484a-8ed1-3ddb00d3c2de,Monique,Thompson,1949-11-21,jvargas@example.net,7144709199,2021-03-17,Home Purchase
25a3e0ce-3d7c-45fe-85de-6569343536ce,Erin,Wells,1982-01-27,lopezrichard@example.com,288.559.8291,2023-11-20,Empty Nest
62a5f74e-5d68-4cf4-9918-5a9cc187e933,Monique,Hall,1935-12-29,crystal36@example.com,8005483335,2024-09-11,Empty Nest
e1fbb332-10c4-4c14-8f76-4e69b744db23,Jaime,Rosales,1998-01-18,joseware@example.org,250.461.8234,2024-05-30,New Job
08ff756f-e7fd-4fc2-adc8-f9041853eeb1,Anna,Simmons,1963-07-17,petersonstephanie@example.com,+1-551-987-3373x9794,2024-07-03,Inheritance
041fcb7b-d89b-45de-b553-2136813c623c,Jean,Gardner,1952-07-08,jessica55@example.com,242.437.4344,2023-11-05,Starting Business
b0f7d050-3250-43d4-bebe-177474a54b6b,Jason,Huang,1972-08-01,nsnow@example.net,867-279-6539,2022-02-03,Medical Event
c6366c4c-749a-4005-8332-7d2ac8adef02,Sarah,Jimenez,1947-06-14,matthewslaura@example.org,8665013425,2023-07-07,New Child
7d5e8c7f-0077-43c0-b10d-3c76d023365e,Kim,Arias,1967-05-29,matthew82@example.com,(922)326-1511x466,2025-01-04,Inheritance
5f9732d2-fd16-4eab-977f-f76bd19c7ca8,Bradley,Luna,1938-06-25,calvinwade@example.net,+1-211-588-8104x81035,2021-09-05,Graduation
141633f8-6015-4731-a52c-73910412a1e2,Craig,Smith,1977-06-11,amandahayes@example.com,458.920.5137,2023-05-26,Marriage
24257869-fdf0-44bc-8221-49f995ef19b4,Victoria,Gonzalez,1961-04-30,michaelmccarthy@example.org,222.363.2293,2020-08-25,Inheritance
eee1a115-a523-485c-b8d9-07aefba0c35d,Jonathan,Martin,1999-02-13,zachary90@example.com,+1-449-830-5809,2020-04-04,New Job
b868d245-2f54-43ba-8551-4d8063f31f40,Kiara,Clark,1941-08-06,pobrien@example.org,748.450.7030,2022-10-08,New Child
a5f860b2-196c-4dd4-b942-cd92bbeadb0c,Pamela,Green,1988-09-21,hallsamantha@example.com,001-714-382-3878x498,2020-03-19,
6eb8112d-8256-40dc-a4a8-31df9ddf05d2,Michael,Mcdaniel,1958-02-20,davidsonjames@example.org,690.721.0806,2024-04-23,
bd0ebac8-7462-4189-8102-0a81cdfc38ef,George,Christian,2006-03-13,angela67@example.net,859-745-7205,2020-04-04,Divorce
e8ee9fee-ecbc-4747-a43b-c7ab701eca6a,Laura,Cortez,1951-06-19,ureese@example.org,001-758-876-7808x652,2024-01-30,Career Change
1100693c-de79-41f2-ab67-56e277de96db,Tyler,Lindsey,1947-05-16,cstewart@example.net,+1-516-883-2266x429,2023-02-24,Home Purchase
2e584f4a-8fa9-4f7f-a43d-5a87a4dce2f6,Felicia,Manning,2004-09-07,jessica77@example.net,948.317.4545,2022-01-04,New Child
5e1bfed3-3ebe-4814-a795-dd1c90a1da57,Rebecca,Miller,1996-12-09,brandon48@example.net,212.284.3056,2023-03-08,New Child
8f6bfef9-122a-4523-92e2-6983901f4826,Keith,Clark,1950-01-26,clarkkathy@example.org,5126898802,2020-11-19,Career Change
86115d37-e48c-4fd8-845b-ca5f7f9d43dd,Joshua,Lopez,1995-03-07,alexanderronald@example.com,001-354-801-9738x9178,2021-01-14,Empty Nest
54eb82f6-5854-4cf2-a2f3-15a863bf864a,Jennifer,Thompson,1968-06-11,veronicacarr@example.net,522.640.2232x622,2021-11-27,Medical Event
c3fe8b22-55e2-4278-a5cf-238c3afcd6b2,Dawn,Butler,1938-09-08,harriscaleb@example.org,+1-580-821-0603x5592,2023-06-07,Medical Event
172448ed-3400-4967-b248-5d8ab286c8de,Michael,Eaton,1952-09-27,staceyryan@example.net,001-668-631-4561,2024-11-07,New Job
61f58070-1e59-4fa3-a2f2-0e5bd84d3dca,Lauren,Bennett,1950-10-23,katiedavis@example.com,+1-500-546-2487x81984,2024-04-30,Starting Business
135583eb-03ba-449e-a204-d46ac5250a63,Joseph,Navarro,2003-07-21,penajohn@example.com,385.429.1298x29676,2020-12-25,Marriage
7605c46f-7482-4d31-a31d-c763c57f47e7,Dawn,Guerrero,1954-04-18,bestglenn@example.org,576-484-2498x74727,2024-05-31,Starting Business
4b2081df-d435-4982-a275-4445cadd2224,Paula,Reed,1939-01-16,amy68@example.org,905.358.2036,2021-09-04,Home Purchase
59eeff7f-bfd1-49e1-b8f3-6ef058e61c3a,Stephanie,Bowman,1983-06-18,robertdavis@example.com,001-514-403-1729x6043,2020-07-02,Inheritance
cf1f0cec-db58-4be2-bfd6-f24574a52fe5,Sheri,Holloway,1934-11-15,chavezrobin@example.org,320-511-5718x87303,2022-11-13,Graduation
e225b1e7-d81a-4de0-a08f-1c1c11a53238,Leslie,Mendez,1978-08-13,joshua40@example.org,+1-201-806-5521x3210,2022-08-05,New Job
7cbd0b04-037d-4fef-b212-fc91d4116bae,Sarah,Wilson,1998-05-10,xleonard@example.com,001-436-716-8697x34022,2020-10-08,Relocation
7a08bd79-2649-496e-8754-a83ab1d2dbc3,Sabrina,Smith,1956-08-05,kimberlywalker@example.org,951.853.3362x25199,2023-01-25,Empty Nest
ea2f76c8-f676-44ab-a4c7-42569e095153,Randy,Cabrera,1982-01-24,lawrence01@example.org,781-816-8551x447,2023-02-11,Divorce
a838920a-0646-4c6e-9fec-404bb678e6d0,Angela,Williams,1989-02-24,jason91@example.org,4606224908,2023-09-22,New Job
ea842bee-6517-445e-af9c-ed00e1c206a3,Kimberly,Wright,1960-01-17,sarahwalters@example.org,445-670-5447,2022-06-19,New Job
04f374fd-d424-471a-9773-c20b877a338b,Arthur,Vargas,1955-03-03,pharper@example.net,001-886-485-0628x548,2021-06-11,Empty Nest
d286066a-4cc7-4108-93da-924133b6b9e3,Albert,Campos,1945-10-17,browningjennifer@example.org,001-964-964-7201,2020-12-09,New Job
db486e3f-d839-4939-827c-1ac126214769,George,Griffin,1962-11-14,nataliecastillo@example.com,(447)949-2150x1623,2021-05-01,Medical Event
cf584e07-7b90-46bb-924d-60ebc9768bf9,Abigail,Bennett,1945-11-01,lisadavis@example.com,(205)508-8785x53515,2022-06-18,Empty Nest
2f3a531b-c7c2-4c00-b1df-d9b2cb36ebd1,Darrell,Rivera,1994-12-15,audrey15@example.com,(439)823-0608x633,2020-12-12,New Job
a21dc516-6109-4aa0-b648-bf863bd238c4,Amanda,Davis,1952-04-05,harperjason@example.com,+1-837-983-2759x37209,2024-04-05,New Job
7d418a73-85c4-47da-8c1b-8a7b92fa4653,Regina,Johnson,1973-05-10,briana54@example.com,607-356-4828,2021-12-03,
a0701a01-4cb1-4800-9cfa-ad7a06e92d97,Kimberly,Blankenship,1960-02-03,ashley91@example.com,(542)546-2533x755,2021-12-01,Graduation
5e5bd0df-f9d6-452c-8b37-5aaf01ecda85,Amanda,Navarro,1967-11-09,joshuahicks@example.org,(215)937-7706x0344,2023-11-26,Graduation
8df5e973-ab75-4e68-9251-6e037597af66,Michael,Knight,2001-06-24,ecarter@example.com,001-696-838-0982x1862,2023-12-25,Medical Event
cba04c8f-63fd-42d6-bc73-e5f89c0b1742,David,Pitts,1978-01-20,mary29@example.org,(313)967-6103x7551,2020-07-22,
9f526101-cf15-43bd-ae12-161e42a1c09b,Matthew,Winters,1935-02-22,mterry@example.org,627.385.1171,2024-11-09,
b417419d-97eb-464c-8987-caaa910198a3,Lauren,Thompson,1999-04-02,kelly44@example.org,(207)530-6830,2020-10-16,Empty Nest
5eeb7deb-8a87-464b-b503-9b419b3672f4,Nicole,Wolfe,1944-09-01,alexander40@example.com,200-915-8043x3477,2020-06-20,Graduation
eccb5d3d-6c15-42b9-ae6f-d0e6137a902c,William,Oneill,1969-04-25,lauraoconnor@example.net,(972)415-6354x86911,2024-01-11,New Job
e6bde4fe-05ae-4c56-a65a-90a61c5c58c9,Sabrina,Simpson,1958-05-24,rowewanda@example.com,(215)488-2861,2024-07-10,Medical Event
db187496-f43a-41dd-b65f-3a13468c9d37,April,Green,1968-11-18,sarah17@example.net,(432)208-0797x413,2021-12-04,Starting Business
f7fdb148-9c54-4ab3-93ff-0a2a8f4f1ae3,Katherine,Stanley,1968-01-18,erichenry@example.com,+1-546-648-8550x755,2020-01-21,Home Purchase
04de1f3d-637d-4711-baca-2a555e6532e2,Connor,Fleming,1946-09-07,obarnes@example.net,451.262.6729,2021-04-10,Inheritance
3d36991d-b1ff-469d-b86b-e7b7462d4fa0,Tara,Mullen,1995-01-04,robert35@example.net,3946421567,2024-10-29,New Job
bb44a545-e4fd-47cd-bb62-a5452e83f042,Alyssa,Hernandez,1971-09-13,conleyamy@example.org,598-394-5581,2021-09-09,Starting Business
1bea6185-1d45-4a4b-a822-42a6b5f6a3d3,Christopher,Jones,2003-08-16,christine17@example.org,345-322-9866x93732,2021-10-16,Marriage
8198f65a-37c8-4640-95b8-dacfc5795ad4,Matthew,Williams,2005-06-09,opeters@example.com,570.675.4859,2023-08-18,Home Purchase
999b93f0-4173-4fff-9955-809311fe7170,Carolyn,Black,1973-03-08,kennedyallison@example.com,871-329-7713,2022-07-17,Marriage
75f65814-b466-46ce-8c10-463083830da1,Robert,Hernandez,1984-04-28,hornmark@example.org,800.668.3744x4510,2024-07-09,New Job
69e4506d-3cda-4e58-9439-3464b8983999,Melvin,Armstrong,1974-08-09,danieldavis@example.net,(808)554-6709x451,2023-03-01,New Job
5bee6b41-66c3-415a-911c-c49b89e61267,Jason,Ferguson,1999-04-18,allisonfox@example.org,360-634-1415x5781,2023-05-02,Career Change
42720ca6-f84f-41e5-b3eb-33a89ebbec8a,Ashley,Edwards,1944-06-16,ystokes@example.net,(471)850-8759x553,2023-03-05,Empty Nest
49959fa6-c7c6-4445-ab4e-ef61415bfc3f,Bradley,Blake,1939-09-24,kellersheila@example.com,(235)965-9149x016,2024-12-17,Divorce
7fc27083-6510-437f-8609-91f32d552e94,Ashley,Sullivan,1939-11-05,sally00@example.org,205-555-7726x14112,2022-10-29,
a011af84-f2df-4c70-a32c-da98ffae4ce9,Melissa,Frazier,1963-05-28,stephen53@example.com,001-243-585-2797x02769,2025-01-04,Graduation
d1daaeff-6985-4844-98f5-7ef0328f259d,Justin,Salazar,1985-11-16,xcooper@example.net,+1-399-859-5452x6053,2024-01-14,New Child
da43f291-ea9c-47d5-bd6a-9120d33b34d6,Keith,Morris,1963-10-03,leah34@example.com,502-955-1203,2023-08-08,Inheritance
68e7fac4-5806-45b4-bd33-f302177bf138,Christine,Anthony,1934-06-29,edwardslisa@example.org,470.329.0157,2021-04-26,Retirement
4e91552e-3d93-4afa-988b-b58578331034,James,Bolton,1961-10-25,ujohnson@example.com,985.935.6843x88006,2024-07-08,
681f7dd0-1498-42fb-b539-c7c031c83f58,Kevin,Pham,1996-01-18,adamsariana@example.com,348-616-8955,2023-03-05,Marriage
1316cf4d-ae96-4d4a-843d-48954d8cae47,Jo,Mason,1944-08-02,daviswilliam@example.org,001-757-559-1831x64875,2024-10-02,
cb9260ec-e6e9-42af-b728-46536b37a9d8,Sherry,Williams,2006-06-25,jrobinson@example.org,001-391-824-7348x245,2020-05-01,Marriage
d654da49-c13b-4387-bbd0-e22351b6aa21,Kimberly,Jones,1939-12-14,travis16@example.com,335-797-6347x6694,2022-07-18,Inheritance
94fea2ea-bd3b-4407-9772-636d46b9d391,Michelle,Blair,1987-05-19,frankolson@example.com,(354)761-9307,2021-01-11,Starting Business
097a6e49-8530-4b16-9b21-b05e6647a182,Gregory,Hernandez,1963-05-11,michaelkhan@example.com,(571)319-9554,2023-09-05,
0134fe34-3ea1-43a7-9180-bf4385183746,Lynn,Mendoza,1992-08-30,stricklandchris@example.org,(388)893-6112,2021-12-10,New Job
f9479f84-76f7-4a28-86a1-4115c60c7a44,Jasmine,Clark,1970-03-11,cristina46@example.net,996.361.3735x42824,2021-07-08,Starting Business
1a3ce75f-8303-4453-97fb-3f029111396f,Scott,Smith,1967-07-01,ccuevas@example.com,444.850.6317x7154,2021-01-04,
41943041-4536-4405-a5fb-a4ac36458df7,Justin,Turner,1966-04-05,dholloway@example.net,872-237-6971x121,2022-02-17,Starting Business
11234724-fbca-4540-b0a6-b6c462f961f0,Patrick,Griffin,1969-04-09,micheleholt@example.org,001-391-552-6219,2020-03-19,Divorce
4bd4b9c4-1eaf-462f-9e1a-63d44b60dd32,Joseph,White,1937-05-18,patrick95@example.com,001-239-727-6843x41848,2022-02-11,Career Change
9ad483f4-0e36-4729-b628-982470909778,Susan,Rogers,1957-11-30,bradley69@example.net,+1-447-956-3267x053,2021-11-14,Home Purchase
0b38ffac-1022-46dd-b435-08eb8a41c198,Allison,Hodges,1996-11-12,christina27@example.org,518-502-6014x5764,2020-10-22,Divorce
e6bb30aa-f8d8-4d9c-99fe-4d2b6305a5df,Mitchell,Maxwell,1935-06-29,williamslogan@example.net,+1-714-434-8307x26768,2024-02-17,Divorce
a08616ee-b78e-4e99-9785-50995c59cfcb,Catherine,Alvarado,1997-03-20,rachel84@example.net,319.742.7942,2024-08-28,Inheritance
895e63f5-f8a0-4d0d-9b5d-020aa6e377f9,Michael,Ewing,1989-12-29,sotojennifer@example.org,626.259.1183,2023-03-30,Marriage
7e919abc-9d0e-4f9a-9776-5801d8b93f34,Courtney,Murray,1962-07-10,eclark@example.com,001-758-705-6971x50959,2023-09-05,New Child
20988fda-ac12-4d59-9ecc-bb0db0ee52bf,Matthew,Huerta,1989-07-01,michael24@example.org,665-280-6598,2023-04-12,
48a4de96-505f-49b1-98a6-6ab9217129c0,Lori,Wilson,1965-01-02,stewartcasey@example.org,001-894-254-2079x00546,2022-12-14,Inheritance
933d12a4-b52c-4944-8395-ada5ae0ff87d,Rachel,Hernandez,1970-11-29,jeffreyowens@example.org,455.709.2555x09318,2024-05-27,Home Purchase
eb629336-d034-472d-9dd4-6da18770cdf0,Sarah,Snyder,1988-08-09,reneeellis@example.org,7823424048,2023-11-13,Divorce
eaad9cb8-f6c0-486e-bdcb-4f2aa136bd28,Patty,Jackson,1967-08-16,williamskenneth@example.net,001-397-434-5551x0650,2021-04-24,Retirement
a2acdd26-be6e-46de-8def-04b70c4f8d98,Michelle,Wright,1960-02-22,castilloalejandro@example.net,216.440.5807x87845,2020-11-07,Relocation
5e40dff3-f3b5-4e2e-803c-235369706c53,Robin,Robinson,1984-10-15,nicole96@example.net,001-209-558-4362x080,2022-02-14,Home Purchase
3c60ee0c-71d3-435a-97f7-c4dc84533e55,Samantha,Hatfield,1934-06-22,rochaapril@example.com,859.568.0067x45667,2023-11-30,Graduation
f56aa3f6-d480-45ac-b4c7-4a3f3e9b84f5,Charles,Herman,1941-05-09,patricia01@example.net,(958)467-5773,2023-04-27,Divorce
eaea84e2-6fae-47b0-a2f9-91f3d04cdb0d,Donna,Hill,1978-09-04,nicholasrussell@example.org,588.389.1893,2023-08-25,New Job
b011a4c5-57ec-449a-9469-faab4f69a9e6,Victoria,Obrien,1981-11-22,nancyhunt@example.net,001-635-958-4324x317,2023-01-27,
60553686-de3c-47a5-8a99-4dc99a38d597,Carol,Becker,1938-08-24,ddeleon@example.net,578.740.9546,2023-09-03,
